Time, FSR1_Raw, FSR2_Raw, FSR3_Raw, FSR4_Raw
ACK_SYNC_RIGHT
Time,FSR1_Raw,FSR2_Raw,FSR3_Raw,FSR4_Raw
22:59:00.500, 0, 0, 0, 0
22:59:00.550, 0, 0, 0, 0
22:59:00.600, 0, 0, 0, 0
22:59:00.650, 0, 0, 0, 0
22:59:00.700, 0, 0, 0, 0
22:59:00.750, 0, 0, 0, 0
22:59:00.800, 0, 0, 0, 0
22:59:00.850, 0, 0, 0, 0
22:59:00.900, 0, 0, 0, 0
22:59:00.950, 0, 0, 0, 0
22:59:01.000, 0, 0, 0, 0
22:59:01.050, 0, 0, 0, 0
22:59:01.100, 0, 0, 0, 0
22:59:01.150, 0, 0, 0, 0
22:59:01.200, 0, 0, 0, 0
22:59:01.250, 0, 0, 0, 0
22:59:01.300, 0, 0, 0, 0
22:59:01.350, 0, 0, 0, 0
22:59:01.400, 0, 0, 0, 0
22:59:01.450, 0, 0, 0, 0
22:59:01.500, 0, 0, 0, 0
22:59:01.550, 0, 0, 0, 0
22:59:01.600, 0, 0, 0, 0
22:59:01.650, 0, 0, 0, 0
22:59:01.700, 0, 0, 0, 0
22:59:01.750, 0, 0, 0, 0
22:59:01.800, 0, 0, 0, 0
22:59:01.850, 0, 0, 0, 0
22:59:01.900, 0, 0, 0, 0
22:59:01.950, 0, 0, 0, 0
22:59:02.000, 0, 0, 0, 0
22:59:02.050, 0, 0, 0, 0
22:59:02.100, 0, 0, 0, 0
22:59:02.150, 0, 0, 0, 0
22:59:02.200, 0, 0, 0, 0
22:59:02.250, 0, 0, 0, 0
22:59:02.300, 0, 0, 0, 0
22:59:02.350, 0, 0, 0, 0
22:59:02.400, 0, 0, 0, 0
22:59:02.450, 0, 0, 0, 0
22:59:02.500, 0, 0, 0, 0
22:59:02.550, 0, 0, 0, 0
22:59:02.600, 0, 0, 0, 0
22:59:02.650, 0, 0, 0, 0
22:59:02.700, 0, 0, 0, 0
22:59:02.750, 0, 0, 0, 0
22:59:02.800, 0, 0, 0, 0
22:59:02.850, 0, 0, 0, 0
22:59:02.900, 0, 0, 0, 0
22:59:02.950, 0, 0, 0, 0
22:59:03.000, 0, 0, 0, 0
22:59:03.050, 0, 0, 0, 0
22:59:03.100, 0, 0, 0, 0
22:59:03.150, 0, 0, 0, 0
22:59:03.200, 0, 0, 0, 0
22:59:03.250, 0, 0, 0, 0
22:59:03.300, 0, 0, 0, 0
22:59:03.350, 0, 0, 0, 0
22:59:03.400, 0, 0, 0, 0
22:59:03.450, 0, 0, 0, 0
22:59:03.500, 0, 0, 0, 0
22:59:03.550, 0, 0, 0, 0
22:59:03.600, 0, 0, 0, 0
22:59:03.650, 0, 0, 0, 0
22:59:03.700, 0, 0, 0, 0
22:59:03.750, 0, 0, 0, 0
22:59:03.800, 0, 0, 0, 0
22:59:03.850, 0, 0, 0, 0
22:59:03.900, 0, 0, 0, 0
22:59:03.950, 0, 0, 0, 0
22:59:04.000, 0, 0, 0, 0
22:59:04.050, 0, 0, 0, 0
22:59:04.100, 0, 0, 0, 0
22:59:04.150, 0, 0, 0, 0
22:59:04.200, 0, 0, 0, 0
22:59:04.250, 0, 0, 0, 0
22:59:04.300, 0, 0, 0, 0
22:59:04.350, 0, 0, 0, 0
22:59:04.400, 0, 0, 0, 0
22:59:04.450, 0, 0, 0, 0
22:59:04.500, 0, 0, 0, 0
22:59:04.550, 0, 0, 0, 0
22:59:04.600, 0, 0, 0, 0
22:59:04.650, 0, 0, 0, 0
22:59:04.700, 0, 0, 0, 0
22:59:04.750, 0, 0, 0, 0
22:59:04.800, 0, 0, 0, 0
22:59:04.850, 0, 0, 0, 0
22:59:04.900, 0, 0, 0, 0
22:59:04.950, 0, 0, 0, 0
22:59:05.000, 0, 0, 0, 0
22:59:05.050, 0, 0, 0, 0
22:59:05.100, 0, 0, 0, 0
22:59:05.150, 0, 0, 0, 0
22:59:05.200, 0, 0, 0, 0
22:59:05.250, 0, 0, 0, 0
22:59:05.300, 0, 0, 0, 0
22:59:05.350, 0, 0, 0, 0
22:59:05.400, 0, 0, 0, 0
22:59:05.450, 0, 0, 0, 0
22:59:05.500, 0, 0, 0, 0
22:59:05.550, 0, 0, 0, 0
22:59:05.600, 0, 0, 0, 0
22:59:05.650, 0, 0, 0, 0
22:59:05.700, 0, 0, 0, 0
22:59:05.750, 0, 0, 0, 0
22:59:05.800, 0, 0, 0, 0
22:59:05.850, 0, 0, 0, 0
22:59:05.900, 0, 0, 0, 0
22:59:05.950, 0, 0, 0, 0
22:59:06.000, 0, 0, 0, 0
22:59:06.050, 0, 0, 0, 0
22:59:06.100, 0, 0, 0, 0
22:59:06.150, 0, 0, 0, 0
22:59:06.200, 0, 0, 0, 0
22:59:06.250, 0, 0, 0, 0
22:59:06.300, 0, 0, 0, 0
22:59:06.350, 0, 0, 0, 0
22:59:06.400, 0, 0, 0, 0
22:59:06.450, 0, 0, 0, 0
22:59:06.500, 0, 0, 0, 0
22:59:06.550, 0, 0, 0, 0
22:59:06.600, 0, 0, 0, 0
22:59:06.650, 0, 0, 0, 0
22:59:06.700, 0, 0, 0, 0
22:59:06.750, 0, 0, 0, 0
22:59:06.800, 0, 0, 0, 0
22:59:06.850, 0, 0, 0, 0
22:59:06.900, 0, 0, 0, 0
22:59:06.950, 0, 0, 0, 0
22:59:07.000, 0, 0, 0, 0
22:59:07.050, 0, 0, 0, 0
22:59:07.100, 0, 0, 0, 0
22:59:07.150, 0, 0, 0, 0
22:59:07.200, 0, 0, 0, 0
22:59:07.250, 0, 0, 0, 0
22:59:07.300, 0, 0, 0, 0
22:59:07.350, 0, 0, 0, 0
22:59:07.400, 0, 0, 0, 0
22:59:07.450, 0, 0, 0, 0
22:59:07.500, 0, 0, 0, 0
22:59:07.550, 0, 0, 0, 0
22:59:07.600, 0, 0, 0, 0
22:59:07.650, 0, 0, 0, 0
22:59:07.700, 0, 0, 0, 0
22:59:07.750, 0, 0, 0, 0
22:59:07.800, 0, 0, 0, 0
22:59:07.850, 0, 0, 0, 0
22:59:07.900, 0, 0, 0, 0
22:59:07.950, 0, 0, 0, 0
22:59:08.000, 0, 0, 0, 0
22:59:08.050, 0, 0, 0, 0
22:59:08.100, 0, 0, 0, 0
22:59:08.150, 0, 0, 0, 0
22:59:08.200, 0, 0, 0, 0
22:59:08.250, 0, 0, 0, 0
22:59:08.300, 0, 0, 0, 0
22:59:08.350, 0, 0, 0, 0
22:59:08.400, 0, 0, 0, 0
22:59:08.450, 0, 0, 0, 0
22:59:08.500, 0, 0, 0, 0
