Time, Scale1, Analog1, Analog2, Analog3, Analog4
ACK_SYNC_MULTI
Taring scales... Remove any weight.
Tare complete.
Time,Scale1,Scale2,Analog1,Analog2,Analog3,Analog4,AccelX,AccelY,AccelZ
16:55:02.956, 520511, 0, 2177, 0, 2015, 12428, -100, -8564
16:55:03.057, 521600, 0, 2176, 0, 2019, 12348, -132, -8668
16:55:03.158, 522285, 0, 2178, 0, 2020, 12488, -36, -8428
16:55:03.259, 522284, 0, 2177, 0, 2017, 12568, 40, -8448
16:55:03.360, 522401, 0, 2177, 0, 2017, 12476, -16, -8544
16:55:03.461, 522494, 0, 2176, 0, 2011, 12500, -120, -8424
16:55:03.562, 522585, 0, 2176, 0, 2010, 12452, -40, -8432
16:55:03.663, 522655, 0, 2176, 0, 2011, 12516, -16, -8380
16:55:03.764, 522750, 0, 2179, 0, 2016, 12464, -36, -8616
16:55:03.865, 522784, 0, 2175, 0, 2015, 12400, -116, -8524
16:55:03.966, 522867, 0, 2170, 0, 2014, 12540, 8, -8456
16:55:04.067, 522916, 0, 2176, 0, 2007, 12572, -100, -8440
16:55:04.168, 522843, 0, 2176, 0, 2011, 12472, -72, -8632
16:55:04.269, 523003, 0, 2174, 0, 2011, 12564, -124, -8512
16:55:04.370, 523096, 0, 2176, 0, 2012, 12492, -16, -8456
16:55:04.471, 523082, 0, 2174, 0, 2015, 12428, -88, -8596
16:55:04.572, 523207, 0, 2177, 0, 2014, 12512, -48, -8396
16:55:04.673, 523266, 0, 2176, 0, 2014, 12444, -12, -8488
16:55:04.774, 523219, 0, 2175, 0, 2013, 12476, -148, -8560
16:55:04.875, 523427, 0, 2175, 0, 2013, 12416, -72, -8580
16:55:04.976, 523623, 0, 2176, 0, 2014, 12560, -96, -8544
16:55:05.077, 523648, 0, 2175, 0, 2012, 12428, -12, -8464
16:55:05.178, 523655, 0, 2177, 0, 2014, 12452, -48, -8580
16:55:05.279, 523724, 0, 2176, 0, 2017, 12496, -112, -8484
16:55:05.380, 523759, 0, 2177, 0, 2009, 12464, -40, -8468
16:55:05.481, 523769, 0, 2176, 0, 2014, 12512, -28, -8448
16:55:05.582, 523759, 0, 2177, 0, 2010, 12420, -28, -8340
16:55:05.683, 523868, 0, 2176, 0, 2010, 12500, -48, -8524
16:55:05.784, 523921, 0, 2176, 0, 2013, 12452, -72, -8548
16:55:05.885, 524017, 0, 2176, 0, 2014, 12564, -96, -8368
16:55:05.986, 524075, 0, 2175, 0, 2015, 12552, -44, -8460
16:55:06.087, 524083, 0, 2176, 0, 2014, 12580, -72, -8328
16:55:06.188, 524053, 0, 2176, 0, 2014, 12512, -28, -8564
16:55:06.289, 524134, 0, 2176, 0, 2015, 12464, -48, -8476
16:55:06.390, 524249, 0, 2179, 0, 1985, 12548, -232, -8532
16:55:06.491, 524362, 0, 2176, 0, 2014, 12392, -120, -8556
16:55:06.592, 524391, 0, 2176, 0, 2013, 12552, -96, -8336
16:55:06.693, 524398, 0, 2176, 0, 2014, 12476, -72, -8608
16:55:06.794, 524505, 0, 2179, 0, 2013, 12536, -36, -8556
16:55:06.895, 524593, 0, 2177, 0, 2014, 12476, -72, -8412
16:55:06.996, 524556, 0, 2177, 0, 2013, 12432, 0, -8496
16:55:07.097, 524642, 0, 2132, 0, 2000, 14628, 468, -9304
16:55:07.198, 524665, 0, 2139, 0, 1994, 9616, -1528, -5704
16:55:07.299, 520938, 0, 2126, 0, 1988, 12092, -28, -5472
16:55:07.400, 502920, 0, 2154, 0, 1994, 11684, 3564, -10572
16:55:07.501, 498001, 0, 2151, 0, 2000, 21964, -880, -13916
16:55:07.602, 516754, 0, 2181, 0, 1971, 14080, -5484, -17700
16:55:07.703, 549287, 0, 2161, 0, 1948, 6552, -8884, -10368
16:55:07.804, 594410, 0, 2141, 0, 1966, 216, -11728, -6272
16:55:07.905, 582112, 0, 2144, 0, 1975, -468, -11496, -784
16:55:08.006, 558931, 0, 2145, 0, 1995, -1252, -13888, -1724
16:55:08.107, 541166, 0, 2134, 0, 2000, -2568, -14564, -3656
16:55:08.208, 532293, 0, 2099, 0, 2002, -7344, -14248, 3052
16:55:08.309, 521555, 0, 2122, 0, 2023, -7620, -9752, -3016
16:55:08.410, 484031, 0, 2100, 0, 1997, -12100, -9480, -212
16:55:08.511, 491448, 0, 2119, 0, 2013, -11924, -2108, -2712
16:55:08.612, 494445, 0, 2153, 0, 2013, -12320, 4004, -7012
16:55:08.713, 505126, 0, 2147, 0, 1983, -13352, 6668, -5436
16:55:08.814, 522108, 0, 2154, 0, 1999, -11868, 8692, -6120
16:55:08.915, 530329, 0, 2139, 0, 2015, -10036, 9372, -1956
16:55:09.016, 534509, 0, 2119, 0, 1981, -8152, 11876, 3984
16:55:09.117, 553890, 0, 2145, 0, 1967, -7104, 12196, 11552
16:55:09.218, 575086, 0, 2150, 0, 1996, -5472, 10604, 15052
16:55:09.319, 593608, 0, 2147, 0, 2002, -5028, 10264, 13548
16:55:09.420, 597494, 0, 2150, 0, 2011, -5060, 10068, 14324
16:55:09.521, 596331, 0, 2144, 0, 2015, -4504, 10248, 14872
16:55:09.622, 595617, 0, 2133, 0, 2011, -3664, 9300, 15580
16:55:09.723, 595646, 0, 2112, 0, 2015, -2700, 10532, 16640
16:55:09.824, 598711, 0, 2131, 0, 2030, -2504, 8476, 15360
16:55:09.925, 602610, 0, 2091, 0, 2010, -3668, 10248, 14124
16:55:10.026, 605572, 0, 2085, 0, 2041, -1676, 10344, 15212
